Ticker,Underlying Asset Price,Trade Date,Trade Time,Strike,Last Price,Original BSP,Adjusted BSP,Bid,Ask,Volume,Open Interest,Implied Volatility,Adjusted Volatility
ACN,308.7200012207031,2023-06-05,18:08:42,250.0,56.2,61.73452067402556,59.10720967088352,58.2,60.2,16.0,204.0,1.007329182128906,0.3678233302757449
ACN,308.7200012207031,2023-05-15,14:53:15,255.0,25.86,65.5568184306425,54.945936865939416,53.2,55.2,4.0,4.0,0.92773509765625,0.2863279960181519
ACN,308.7200012207031,2023-05-17,13:30:02,260.0,23.3,58.79127578511435,50.489408616890245,47.9,50.4,30.0,330.0,0.8315446533203124,0.37879878662039207
ACN,308.7200012207031,2023-05-26,16:36:29,265.0,39.91,50.941426070847086,44.65316709009494,43.3,45.3,3.0,121.0,0.8002949658203125,0.31465887454779407
ACN,308.7200012207031,2023-06-05,17:21:15,270.0,36.76,41.23010380619991,39.25392970166365,38.0,40.3,10.0,929.0,0.6777375976562501,0.3708229255282206
ACN,308.7200012207031,2023-06-08,15:21:05,275.0,32.62,35.377251640426266,34.08293739893793,33.4,35.1,2.0,272.0,0.6279334082031252,0.34357265152772637
ACN,308.7200012207031,2023-06-08,19:38:48,280.0,30.08,30.42738003386603,29.0396272033002,28.3,30.3,1.0,599.0,0.56055126953125,0.23156602957475783
ACN,308.7200012207031,2023-06-09,18:58:27,282.5,27.45,28.623264505245544,26.676674100920025,24.9,27.5,19.0,7.0,0.6401403173828125,0.35025164025333766
ACN,308.7200012207031,2023-06-09,19:25:30,285.0,24.45,26.091744384642737,24.190554497594633,23.2,25.0,12.0,928.0,0.5939982006835938,0.3250050628705268
ACN,308.7200012207031,2023-06-05,15:05:37,287.5,17.7,26.064247045625706,21.999987186825877,21.1,22.9,2.0,94.0,0.5979044116210939,0.2658688822880231
ACN,308.7200012207031,2023-06-09,17:36:21,290.0,19.95,21.561847454424708,19.00792919284504,18.2,20.4,6.0,2599.0,0.5485884985351563,0.15808252316855217
ACN,308.7200012207031,2023-06-05,14:22:36,292.5,13.3,20.00123719420597,16.70344026914273,16.1,17.5,2.0,436.0,0.45264219238281256,0.14299967786959333
ACN,308.7200012207031,2023-06-09,13:59:02,295.0,15.19,16.716160923851163,14.483966220517914,14.1,15.6,1.0,806.0,0.46753462158203124,0.25581073967319323
ACN,308.7200012207031,2023-06-09,16:10:58,297.5,12.65,14.024353729398229,11.991024472724803,11.2,13.0,11.0,30.0,0.40454697021484376,0.22134715784903874
ACN,308.7200012207031,2023-06-09,19:53:59,300.0,10.45,11.574319146109133,9.591589770835583,9.4,10.6,1.0,1566.0,0.35864899169921877,0.19623416024074009
ACN,308.7200012207031,2023-06-09,15:27:29,305.0,6.74,7.686047316630749,5.408851705017838,5.9,6.7,1.0,1111.0,0.32129584960937496,0.17579645474036937
ACN,308.7200012207031,2023-06-09,18:42:22,310.0,3.7,4.502987317288273,2.2624099886947704,3.3,3.6,43.0,817.0,0.2913889221191405,0.15943293236262154
ACN,308.7200012207031,2023-06-09,19:48:15,315.0,1.95,2.5573825367596186,0.720633515132171,1.55,1.8,209.0,658.0,0.28955788574218744,0.15843108405377984
ACN,308.7200012207031,2023-06-09,19:33:21,320.0,0.8,1.415677071617928,0.18222687311783403,0.65,0.85,85.0,697.0,0.2963937548828125,0.16217131774012225
ACN,308.7200012207031,2023-06-09,19:46:37,325.0,0.4,0.7925937957859261,0.04112292306416343,0.25,0.4,56.0,398.0,0.30884480224609373,0.1689838862402458
ACN,308.7200012207031,2023-06-09,18:39:29,330.0,0.2,0.7396574880759168,0.0077941981210085665,0.05,0.35,6.0,410.0,0.3657289990234375,0.17475139472482054
ACN,308.7200012207031,2023-06-06,18:18:01,335.0,0.1,1.3232033380121209,0.0010894205790977218,0.0,0.3,3.0,30.0,0.4155331884765625,0.14804251016564837
ACN,308.7200012207031,2023-06-09,19:23:04,340.0,0.08,0.6917634665995536,0.014178320002613987,0.0,0.3,6.0,964.0,0.47461462890625,0.2596845531340478
ACN,308.7200012207031,2023-06-07,16:46:28,345.0,0.05,1.3967959494488227,0.0015360216059202847,0.0,0.75,1.0,91.0,0.5542036767578126,0.21373490265548495
ACN,308.7200012207031,2023-06-07,18:21:53,350.0,0.05,0.7691711197048505,6.036945692980758e-05,0.0,0.15,1.0,203.0,0.523442265625,0.19589796498920137
ACN,308.7200012207031,2023-06-05,15:46:30,355.0,0.1,0.9706262091789633,0.0005860910034092628,0.0,0.2,1.0,27.0,0.5410202148437502,0.2234976707408302
ACN,308.7200012207031,2023-05-31,13:48:37,360.0,0.37,3.342702974766887,0.23460418657927562,0.0,0.5,26.0,161.0,0.6709017285156251,0.3670826918418783
ACN,308.7200012207031,2023-06-07,16:46:48,370.0,0.05,1.6130295830997028,0.04095382646581891,0.0,0.75,7.0,436.0,0.8212908496093749,0.4493678329414099
ACN,308.7200012207031,2023-05-30,14:40:11,375.0,0.04,5.0852032593828085,0.010472662824417167,0.0,0.75,,1.0,0.8710950390625,0.302890466035994
ACN,308.7200012207031,2023-06-05,15:48:07,380.0,0.05,1.9674384447808784,0.053018512927034855,0.0,0.5,25.0,56.0,0.8623060644531251,0.4718092350594641
ACN,308.7200012207031,2023-06-09,17:35:40,390.0,0.08,0.2743791628985619,8.982849248538968e-08,0.0,0.15,1.0,18.0,0.8125018749999999,0.3116579805434697
ACN,308.7200012207031,2023-06-05,15:43:47,400.0,0.05,2.754767423516892,0.0827297099284845,0.0,0.75,1.0,33.0,1.1015669921875002,0.6027204276712954
ACN,308.7200012207031,2023-05-01,15:19:43,410.0,0.05,15.276487006569823,0.00014775245298191512,0.0,0.2,1.0,76.0,0.9941406835937501,0.19355292169337965
ACN,308.7200012207031,2023-04-13,19:19:25,420.0,0.02,23.73799668505164,4.655751445190916,0.0,0.2,35.0,41.0,1.0664109179687502,0.5834848439631353
ACN,308.7200012207031,2023-04-13,19:48:31,430.0,0.04,27.88725019940145,5.763789594750918,0.0,0.3,15.0,22.0,1.193363408203125,0.65294667402038
ACN,308.7200012207031,2023-04-13,19:20:39,440.0,0.05,26.659672356039664,1.198037737765972,0.0,0.2,20.0,382.0,1.205082099609375,0.4738125233764332
ACN,308.7200012207031,2022-07-18,19:38:47,450.0,0.65,196.72615267942552,101.32180530718676,2.3,2.95,2.0,1.0,2.127690227661133,1.1641619375516594
ACN,308.7200012207031,2022-12-12,14:30:03,460.0,0.6,10.046737456640408,0.7809582354501874,0.0,0.0,,1.0,0.500005,0.27357684968331947
ACN,308.7200012207031,2023-04-06,14:53:29,490.0,0.03,35.08011934665272,0.07081611040114977,0.0,0.15,10.0,10.0,1.47265888671875,0.3810165189183371
ACN,308.7200012207031,2023-04-06,18:59:54,500.0,0.04,36.35383142756284,3.1833268760960642,0.0,0.15,10.0,11.0,1.5273461132812498,0.6957616192349544
ATVI,80.37999725341797,2023-03-24,17:48:29,37.5,46.8,77.3153117555173,64.72242759461635,46.5,50.35,1.0,2.0,7.937500078125,4.342989101578063
ATVI,80.37999725341797,2023-05-26,17:21:01,40.0,38.5,43.13554540007837,40.5522975132896,39.9,41.05,4.0,10.0,2.74219064453125,1.2491674195517972
ATVI,80.37999725341797,2023-04-12,13:34:52,45.0,40.73,35.78815548289276,35.78815548289276,0.0,0.0,2.0,51.0,1.0000000000000003e-05,5.471482278843602e-06
ATVI,80.37999725341797,2023-03-16,16:17:26,47.5,33.3,72.38558173501538,55.859446988420984,36.75,40.05,2.0,2.0,6.008791551513671,3.287699649137219
ATVI,80.37999725341797,2023-06-01,16:17:03,50.0,30.25,32.15579312854495,30.49262007572714,30.0,31.05,1.0,39.0,2.07031732421875,0.8344430413524501
ATVI,80.37999725341797,2023-04-28,17:19:10,55.0,22.65,25.756482390731698,25.756482390731698,23.2,24.0,4.0,5.0,1.0000000000000003e-05,3.931786253650426e-06
ATVI,80.37999725341797,2023-06-07,15:30:23,60.0,20.21,20.8031568167061,20.455908229181148,19.9,21.0,15.0,1151.0,1.2109414453124998,0.52547022101495
ATVI,80.37999725341797,2023-06-09,17:43:42,65.0,15.0,15.85063793000041,15.443752906027669,15.05,16.1,1.0,955.0,1.1035201074218752,0.3569719124259074
ATVI,80.37999725341797,2023-05-18,19:40:27,67.5,11.0,15.27466048508525,13.42604866469825,12.4,13.55,1.0,23.0,0.8183611914062499,0.4286421057540994
ATVI,80.37999725341797,2023-06-07,16:34:07,70.0,10.5,10.878253540286693,10.484670853235812,9.9,11.1,31.0,210.0,0.7050810742187501,0.38578386027359
ATVI,80.37999725341797,2023-06-07,18:13:15,72.5,8.0,8.348796332617084,7.973788671833248,7.4,8.6,3414.0,7175.0,0.5566450585937501,0.23983380369593724
ATVI,80.37999725341797,2023-06-08,19:40:05,75.0,5.41,6.2333826828555345,5.481483387439482,4.85,5.8,6.0,7594.0,0.579105771484375,0.22769201117318896
ATVI,80.37999725341797,2023-05-31,13:30:01,76.0,4.75,6.831626231838264,5.242841802795155,3.95,5.15,3.0,6.0,0.639652041015625,0.3499844807043132
ATVI,80.37999725341797,2023-06-01,13:36:13,77.0,3.75,5.556107578367708,3.955085687338091,3.2,4.15,1.0,45.0,0.551762294921875,0.25134776224552235
ATVI,80.37999725341797,2023-06-09,19:55:28,77.5,2.95,3.993578790094425,3.2200637480469965,2.73,3.65,44.0,12169.0,0.506840869140625,0.27731708336966177
ATVI,80.37999725341797,2023-06-09,13:33:41,78.0,2.39,3.5967893238092117,2.790431562836524,2.18,3.25,1.0,117.0,0.49170430175781255,0.26903513734990375
ATVI,80.37999725341797,2023-06-09,19:57:59,79.0,1.73,2.3312688990098636,1.7432454816145153,1.44,2.07,8.0,61.0,0.33887379882812496,0.18541419850524968
ATVI,80.37999725341797,2023-06-09,19:58:10,80.0,1.05,1.3893270579233103,0.8825231668622919,0.85,1.17,170.0,17203.0,0.25879647460937505,0.14160003246523933
ATVI,80.37999725341797,2023-06-09,19:58:54,81.0,0.57,0.846992774958828,0.3678420398754412,0.53,0.65,410.0,2488.0,0.2461012890625,0.1346538841906035
ATVI,80.37999725341797,2023-06-09,19:18:11,82.0,0.51,0.7671943823382499,0.0099656499250238,0.38,0.55,46.0,1532.0,0.313483427734375,0.0734548799482616
ATVI,80.37999725341797,2023-06-09,19:46:19,82.5,0.45,0.8469139502325937,0.05360371653507379,0.25,0.6,197.0,15431.0,0.372076591796875,0.12937561027982597
ATVI,80.37999725341797,2023-06-09,19:59:35,83.0,0.3,0.7715445437145227,0.18110530778649192,0.25,0.53,48.0,203.0,0.389654541015625,0.2131987916037929
ATVI,80.37999725341797,2023-06-09,18:34:37,84.0,0.27,0.6125818967237855,0.0006338215979852235,0.15,0.39,47.0,618.0,0.41309180664062495,0.10687797668514472
ATVI,80.37999725341797,2023-06-09,19:58:36,85.0,0.26,0.4759027177871502,5.876424539305418e-05,0.2,0.28,303.0,44055.0,0.43066975585937506,0.11142586559645548
ATVI,80.37999725341797,2023-06-09,18:15:11,86.0,0.2,0.44306938008744723,0.03731502859309943,0.06,0.25,1.0,321.0,0.47461462890625,0.2596845531340478
ATVI,80.37999725341797,2023-06-06,18:23:48,87.0,0.16,0.5537657863163901,7.122559548705318e-05,0.09,0.16,4.0,3823.0,0.47363807617187503,0.13058622145975482
ATVI,80.37999725341797,2023-06-09,19:09:45,87.5,0.19,0.38053948040451324,0.005207417262348302,0.09,0.2,1007.0,38212.0,0.5273484765625001,0.2402263814100189
ATVI,80.37999725341797,2023-06-05,14:45:48,88.0,0.12,0.7829447377062984,0.08434587325783349,0.0,0.41,2.0,221.0,0.5566450585937501,0.3045673573701561
ATVI,80.37999725341797,2023-06-02,19:55:43,89.0,0.15,1.0078824683685301,0.1217008345691033,0.0,0.34,2.0,1490.0,0.5820354296875,0.31845965391942765
ATVI,80.37999725341797,2023-06-09,19:38:07,90.0,0.06,0.188121672010781,2.348697850432902e-07,0.06,0.1,65.0,40709.0,0.5410202148437502,0.16697571786695398
ATVI,80.37999725341797,2023-06-06,14:10:32,91.0,0.16,0.8749483408616303,0.016556947325423677,0.0,0.51,10.0,5.0,0.7421900781249999,0.32206246296806057
ATVI,80.37999725341797,2023-06-09,18:47:29,92.5,0.04,0.11357903833912042,0.0007396631719003774,0.03,0.05,38.0,4908.0,0.57812921875,0.316322377527232
ATVI,80.37999725341797,2023-06-09,19:47:33,95.0,0.01,0.05280394310727865,3.887741222290949e-15,0.01,0.02,61.0,31934.0,0.585941640625,0.15809982971571143
ATVI,80.37999725341797,2023-06-05,17:47:48,100.0,0.01,0.11141877929892763,0.0003529626409617126,0.0,0.01,76.0,15170.0,0.6562534375000001,0.3590679053711447
ATVI,80.37999725341797,2023-06-01,13:30:09,105.0,0.03,0.28209377549509185,2.5964213892865554e-14,0.0,0.01,1.0,9068.0,0.7812521875,0.17641034581563367
ATVI,80.37999725341797,2023-05-08,13:30:02,110.0,0.01,0.17488357344933858,5.7405113558340286e-08,0.0,0.0,1.0,1.0,0.500005,0.17813738432483864
ATVI,80.37999725341797,2023-04-26,14:08:10,115.0,0.05,9.270041876013366,1.0216712442210456,0.0,0.34,1.0,4.0,1.5683615332031249,0.6973999852680367
ADM,72.54000091552734,2023-05-24,15:28:36,47.5,26.08,27.677575837506453,25.454686211773357,24.8,25.5,,7.0,1.8203133984375,0.9959812501492351
ADM,72.54000091552734,2023-04-14,13:51:01,50.0,32.8,46.671728747305885,28.77580167981475,25.1,25.7,2.0,1.0,3.741211584472657,1.4709644279827316
ADM,72.54000091552734,2023-05-22,17:47:28,55.0,18.7,20.006007678053926,17.94768022857356,17.3,18.0,1.0,14.0,1.26172244140625,0.6462391834984715
ADM,72.54000091552734,2023-06-08,13:51:51,65.0,7.71,7.9931560560614585,7.632740081756701,7.4,8.0,1.0,29.0,0.6367223828125,0.3483815234101665
ADM,72.54000091552734,2023-06-07,16:06:51,67.0,7.0,6.2374690698771005,5.69290858234821,5.5,6.1,50.0,50.0,0.5664105859375,0.30991054835064513
ADM,72.54000091552734,2023-05-25,17:08:49,67.5,5.6,6.991429919365778,5.400494504100244,5.0,5.7,19.0,34.0,0.5566450585937501,0.22435623284080858
ADM,72.54000091552734,2023-06-02,19:50:23,68.0,4.35,6.100413873216283,4.798812888442633,4.5,5.0,18.0,29.0,0.5918009570312501,0.24447540370904217
ADM,72.54000091552734,2023-06-09,16:56:56,70.0,3.2,3.622273695874391,2.8807984394666306,2.85,3.3,23.0,107.0,0.5239305419921875,0.28666766758551765
ADM,72.54000091552734,2023-06-09,19:21:59,71.0,2.5,2.7605722571030356,1.8226875345980105,2.3,2.45,71.0,153.0,0.46582565429687506,0.1924344892302086
ADM,72.54000091552734,2023-06-09,17:59:12,72.0,1.6,2.1117571464974887,1.3148957698676824,1.65,1.8,54.0,839.0,0.44873598144531246,0.24552509703575176
ADM,72.54000091552734,2023-06-09,19:45:49,72.5,1.5,1.8639158909933116,1.0458040744412145,1.35,1.55,172.0,475.0,0.45166563964843753,0.24712805432989854
ADM,72.54000091552734,2023-06-09,19:41:58,73.0,1.2,1.5483354620381604,0.7681538153972305,1.1,1.25,199.0,538.0,0.4321345849609375,0.23644167236892036
ADM,72.54000091552734,2023-06-09,18:35:42,74.0,0.75,1.1275812329357855,0.4120054875144561,0.7,0.85,44.0,692.0,0.428716650390625,0.2345715555257492
ADM,72.54000091552734,2023-06-09,19:55:32,75.0,0.5,0.7919038562087941,0.007751162675156742,0.45,0.55,170.0,1971.0,0.424810439453125,0.1122184165498534
ADM,72.54000091552734,2023-06-09,18:12:07,76.0,0.25,0.5533555557875403,0.08583408321182251,0.25,0.35,28.0,323.0,0.42676354492187507,0.23350291732965142
ADM,72.54000091552734,2023-06-08,15:55:27,77.0,0.15,0.43123577473213714,0.04404002348081493,0.15,0.2,7.0,233.0,0.41992767578125,0.22976268364330904
ADM,72.54000091552734,2023-06-08,14:53:25,77.5,0.07,0.43800968290500286,0.04112558995916782,0.1,0.2,3.0,718.0,0.45117736328125,0.24686089478087408
ADM,72.54000091552734,2023-06-09,18:06:23,78.0,0.05,0.28752197768749355,0.016126585470341404,0.05,0.15,8.0,121.0,0.44824770507812495,0.2452579374867273
ADM,72.54000091552734,2023-06-09,17:34:30,79.0,0.06,0.37352023837550163,0.005823694750431319,0.0,0.2,1.0,58.0,0.5429733203125001,0.24734406514474117
ADM,72.54000091552734,2023-06-09,18:06:23,80.0,0.01,0.21531280833632138,0.0061113141051817865,0.0,0.1,21.0,8622.0,0.5136767382812499,0.2810573170560041
ADM,72.54000091552734,2023-05-25,16:31:11,81.0,0.05,0.9683698709122517,0.026968503622988305,0.0,0.05,,90.0,0.49609878906250005,0.21006267554238384
ADM,72.54000091552734,2023-05-25,17:08:52,82.0,0.08,1.2373169832919508,0.0652084903197232,0.0,0.15,,1.0,0.5820354296875,0.26513827448154664
ADM,72.54000091552734,2023-06-07,19:27:51,82.5,0.01,0.30654756989082177,5.2252115801505565e-05,0.0,0.15,1.0,778.0,0.6054726953125001,0.21571248732128429
ADM,72.54000091552734,2023-06-07,15:32:10,85.0,0.02,0.157049445627075,0.0015441964515281459,0.0,0.05,4.0,1278.0,0.6093789062500001,0.3334205886647971
ADM,72.54000091552734,2023-05-22,17:51:39,87.5,0.05,1.5838661068200253,0.17639438544252872,0.0,0.1,3.0,3872.0,0.773439765625,0.42318619713701355
ADM,72.54000091552734,2023-06-07,18:46:28,90.0,0.03,0.16927547191404235,4.0236819430873523e-07,0.0,0.05,1.0,1650.0,0.789064609375,0.2811209999447266
ADM,72.54000091552734,2023-06-07,14:28:19,92.5,0.03,0.37362599569940347,0.0030547541767108055,0.0,0.15,2.0,283.0,1.01953615234375,0.522194255262245
ADM,72.54000091552734,2023-06-01,17:56:43,95.0,0.05,0.6243096289950767,7.289692301361587e-06,0.0,0.05,20.0,430.0,0.9609378906249999,0.30358152890848206
ADM,72.54000091552734,2023-05-19,15:49:00,97.5,0.09,2.8851208823663157,0.3482530925185543,0.0,0.15,1.0,222.0,1.19922275390625,0.6561526046384067
ADM,72.54000091552734,2023-06-07,14:28:19,100.0,0.03,0.1924845665399304,0.0008322605027733521,0.0,0.05,3.0,1049.0,1.109379453125,0.6069950018286643
ADM,72.54000091552734,2023-05-08,13:34:03,105.0,0.08,0.06360525254040672,3.9596297883824193e-05,0.0,0.0,1.0,0.0,0.500005,0.27357684968331947
ADM,72.54000091552734,2023-06-08,19:01:03,110.0,0.05,0.1482142476006283,0.000274269833600075,0.0,0.05,5.0,525.0,1.3906280468749999,0.7608796714939449
ADM,72.54000091552734,2023-06-09,18:01:03,115.0,0.08,0.23481660182687092,2.962875970046342e-05,0.0,0.15,1.0,648.0,1.7382825585937498,0.7918508301021611
ADM,72.54000091552734,2023-03-10,17:45:32,120.0,0.15,13.16136260639723,2.982962135287236,0.0,0.05,30.0,770.0,1.640626796875,0.8784976571192425
ADM,72.54000091552734,2023-06-06,13:49:27,125.0,0.05,0.6523409371330171,0.00646781868544638,0.05,0.1,1.0,6.0,1.99609376953125,1.0921591686900356
ADM,72.54000091552734,2022-11-01,14:37:54,130.0,1.3,1.3646721362328131,5.384879879789699e-08,0.0,0.0,2.0,7.0,0.500005,0.12936476074662565
ADM,72.54000091552734,2023-01-03,14:30:01,145.0,0.2,0.2863548808386822,0.0005837179994993263,0.0,0.0,3.0,4.0,0.500005,0.27357684968331947
ADBE,454.0,2023-03-08,20:43:03,140.0,207.8,315.94880058836213,315.94880058836213,238.9,245.1,10.0,10.0,1.0000000000000003e-05,5.471482278843602e-06
ADBE,454.0,2022-12-16,14:38:42,145.0,208.1,312.65250618308585,312.65250618308585,200.5,203.95,2.0,3.0,1.0000000000000003e-05,3.393798348377045e-06
ADBE,454.0,2023-05-22,16:42:48,155.0,219.3,315.6416460802726,299.57356699458825,297.0,301.5,1.0,3.0,3.718750703125,1.3578910373646504
ADBE,454.0,2023-04-27,18:31:40,160.0,213.0,295.117502875824,295.117502875824,253.55,258.6,1.0,1.0,1.0000000000000003e-05,3.742494212906089e-06
ADBE,454.0,2023-05-30,13:53:28,165.0,261.6,296.46053616939736,289.578382152324,286.8,291.55,,1.0,3.3750015624999996,1.8466261240288209
ADBE,454.0,2023-04-18,14:49:59,170.0,206.43,285.40018683824565,285.40018683824565,189.75,192.35,3.0,5.0,1.0000000000000003e-05,3.742494212906089e-06
ADBE,454.0,2022-12-15,17:09:05,175.0,160.05,283.43210865251524,283.43210865251524,171.7,175.35,1.0,1.0,1.0000000000000003e-05,5.121880710770328e-06
ADBE,454.0,2023-05-22,14:37:00,180.0,193.55,290.22241079288756,274.6472638867341,271.65,276.85,1.0,2.0,3.2265644335937496,1.121916164323666
ADBE,454.0,2023-05-12,19:50:00,185.0,150.1,299.2837884650937,273.7059626899015,267.15,271.7,1.0,3.0,3.3535172412109366,1.834871015708212
ADBE,454.0,2022-10-14,14:43:47,195.0,109.6,265.58330774634976,265.58330774634976,154.3,158.1,1.0,3.0,1.0000000000000003e-05,5.471482278843602e-06
ADBE,454.0,2023-06-09,13:38:44,200.0,259.0,254.84704115178508,254.19615289159006,251.45,256.9,10.0,17.0,2.7656280859375,0.7008891667953107
ADBE,454.0,2023-05-31,16:43:37,205.0,210.93,255.33871223119615,249.59927748092173,246.65,251.7,1.0,1.0,2.68750328125,1.4704626577693403
ADBE,454.0,2023-03-16,13:31:01,210.0,139.7,246.69084979828128,246.69084979828128,168.7,172.8,24.0,7.0,1.0000000000000003e-05,2.8816229941142574e-06
ADBE,454.0,2023-05-31,13:37:18,215.0,196.8,245.62345763654952,239.64247556225374,236.45,241.95,,2.0,2.5761754345703123,1.4095498237443673
ADBE,454.0,2023-02-03,17:35:15,220.0,169.68,238.06360912334236,238.06360912334236,125.75,129.35,2.0,13.0,1.0000000000000003e-05,5.471482278843602e-06
ADBE,454.0,2023-05-09,18:54:09,225.0,119.3,230.19533510107618,230.19533510107618,212.45,216.4,,1.0,1.0000000000000003e-05,2.343182237068761e-06
ADBE,454.0,2023-02-28,17:21:46,230.0,99.69,227.45579550587593,227.45579550587593,152.75,156.45,1.0,7.0,1.0000000000000003e-05,5.471482278843602e-06
ADBE,454.0,2023-05-16,14:08:24,240.0,103.8,255.01301711686256,215.5346045840959,211.35,215.95,1.0,9.0,3.1210959472656246,1.009626903639394
ADBE,454.0,2023-05-09,13:52:16,245.0,98.6,210.30158711006072,210.30158711006072,185.2,192.4,,5.0,1.0000000000000003e-05,5.471482278843602e-06
ADBE,454.0,2023-06-01,18:43:43,250.0,179.05,222.0287776572937,206.1916699121748,201.65,206.25,2.0,30.0,3.0288110217285156,1.6572085831353751
ADBE,454.0,2023-05-25,14:28:24,255.0,130.1,211.12651888114047,200.49855417639355,196.8,201.75,1.0,1.0,2.1093797265624996,1.1541433793238676
ADBE,454.0,2023-05-10,17:47:23,260.0,86.45,217.77379264702714,196.3852831244355,191.65,196.85,1.0,15.0,2.019536201171875,0.9199720778496593
ADBE,454.0,2023-05-18,19:12:48,265.0,96.35,204.8886180637211,191.35036785227234,186.3,192.1,1.0,1.0,1.9042973535156251,1.041932922340951
ADBE,454.0,2023-05-30,14:20:10,270.0,151.08,191.0708281517628,184.87576809020072,181.45,187.0,1.0,33.0,1.8710943945312501,1.023765982172133
ADBE,454.0,2023-05-24,13:36:09,275.0,93.7,195.11479970117608,179.88528193648347,177.3,181.8,1.0,1.0,2.0439502026367187,0.4701415193490338
ADBE,454.0,2023-05-26,14:20:03,280.0,128.65,179.7714172561574,174.96278360013991,171.95,176.15,1.0,70.0,1.484377578125,0.8121745613823719
